2025-07-09 16:35:42.512516,QL-L1-INT,25.0625
2025-07-09 16:35:42.512516,QL-L1-EXT,23.0625
2025-07-09 16:36:42.678971,QL-R1-EXT,23.625
2025-07-09 16:36:42.678971,QL-R1-INT,26.875
2025-07-09 16:36:42.678971,QL-R4-EXT,24.5
2025-07-09 16:36:42.678971,QL-R4-INT,26.0
2025-07-09 16:36:42.678971,QL-L2-EXT,23.89
2025-07-09 16:36:42.678971,QL-L2-INT,24.68
2025-07-09 16:36:42.678971,QL-L1-INT,25.0625
2025-07-09 16:36:42.678971,QL-L1-EXT,23.1875
2025-07-09 16:37:42.844159,QL-R1-EXT,23.625
2025-07-09 16:37:42.844159,QL-R1-INT,26.9375
2025-07-09 16:37:42.844159,QL-R4-EXT,24.5625
2025-07-09 16:37:42.844159,QL-R4-INT,26.0625
2025-07-09 16:37:42.844159,QL-L2-EXT,23.83
